+200 to Armour for each Connected Notable Passive Skill Allocated,割り当てられて接続されたノータブルパッシブスキルごとにアーマー +200
+200 to Armour for each Connected Notable Passive Skills Allocated,割り当てられて接続されたノータブルパッシブスキルごとにアーマー +200
+24% to Chaos Damage over Time Multiplier,混沌継続ダメージ倍率 +24%
-30% to Chaos Resistance (Tier 1),混沌耐性 -30% (ティア 1)
+24% to Cold Damage over Time Multiplier,冷気継続ダメージ倍率 +24%
-30% to Cold Resistance (Tier 1),冷気耐性 -30% (ティア 1)
+24% to Fire Damage over Time Multiplier,火継続ダメージ倍率 +24%
-30% to Fire Resistance (Tier 1),火耐性 -30% (ティア 1)
+24% to Physical Damage over Time Multiplier,物理継続ダメージ倍率 +24%
Hits against you Overwhelm 12% of Physical Damage Reduction (Tier 1),プレイヤーに対するヒットは12%の物理ダメージ軽減を圧倒する (ティア 1)
+25 to maximum Energy Shield (Tier 5),最大エナジーシールド +25 (ティア 5)
+25 to maximum Life,最大ライフ +25
20% increased Stun Threshold (Tier 3),スタン閾値が20%増加する (ティア 3)
Recover 1% of Life on Kill (Tier 3),敵を倒した時にライフの1%を回復する (ティア 3)
Regenerate 0.4% of Life per second (Tier 3),毎秒ライフの0.4%を自動回復する (ティア 3)
+25% chance to Block Projectile Attack Damage,投射物アタックブロック率 +25%
-20% chance to Block Projectile Spell Damage (Tier 1),投射物スペルダメージブロック確率 -20% (ティア 1)
+25% chance to Suppress Spell Damage,スペルダメージ抑制確率 +25%
-18% chance to Suppress Spell Damage if you've Suppressed Spell Damage Recently (Tier 2),直近スペルダメージを抑制していればスペルダメージ抑制確率 -18% (ティア 2)
+25% to Vortex Critical Strike Chance when Cast on Frostbolt (Tier 1),フロストボルトに対してキャストされた時にヴォ―テックスのクリティカル率 +25% (ティア 1)
+250 to Accuracy Rating (Tier 2),命中力 +250 (ティア 2)
+28 to maximum Energy Shield,最大エナジーシールド +28
25% reduced Energy Shield Recharge Rate (Tier 1),エナジーシールドリチャージレートが25%減少する (ティア 1)
25% reduced Mana Regeneration Rate (Tier 1),マナ自動回復レートが25%減少する (ティア 1)
+3 Wishes per Ancient Fish caught (Tier 1),釣った古代の魚1匹ごとに願い +3 (ティア 1)
+3 to Stun Threshold per Strength,筋力1ごとにスタン閾値 +3
+3 to StunThreshold per Strength,筋力1ごとにスタン閾値 +3
+3 to maximum Rage while Shapeshift,シェープシフト状態の間憤怒の最大値 +3
+3 to maximum Rage while Shapeshifted,シェープシフト状態の間憤怒の最大値 +3
+3% Chance to Block (Tier 1),ブロック率 +3% (ティア 1)
+3% to maximum Chance to Block Attack Damage,アタックブロック率の最大値 +3%
You take 5% of Damage from Blocked Hits (Tier 2),ブロックしたヒットからダメージの5%を受ける (ティア 2)
+3% to maximum Chance to Block Spell Damage,スペルブロック率の最大値 +3%
+3% to maximum Chaos Resistance,混沌耐性の最大値 +3%
-1% to all maximum Elemental Resistances (Tier 1),全ての元素耐性の最大値 -1% (ティア 1)
+3% to maximum Cold Resistance,冷気耐性の最大値 +3%
-2% to maximum Lightning Resistance (Tier 1),雷耐性の最大値 -2% (ティア 1)
+3% to maximum Fire Resistance,火耐性の最大値 +3%
-2% to maximum Cold Resistance (Tier 1),冷気耐性の最大値 -2% (ティア 1)
+30 to Armour,アーマー +30
+2% Chance to Block (Tier 2),ブロック率 +2% (ティア 2)
+30 to maximum Life (Tier 1),最大ライフ +30 (ティア 1)
+30% chance to Block Projectile Attack Damage,投射物アタックブロック率 +30%
-20% chance to Block Projectile Spell Damage (Tier 2),投射物スペルダメージブロック確率 -20% (ティア 2)
+30% to Cold Resistance,冷気耐性 +30%
-20% to Lightning Resistance (Tier 1),雷耐性 -20% (ティア 1)
+30% to Fire Resistance,火耐性 +30%
-20% to Cold Resistance (Tier 1),冷気耐性 -20% (ティア 1)
+32% to Chaos Damage over Time Multiplier,混沌継続ダメージ倍率 +32%
-30% to Chaos Resistance (Tier 2),混沌耐性 -30% (ティア 2)
+32% to Cold Damage over Time Multiplier,冷気継続ダメージ倍率 +32%
-30% to Cold Resistance (Tier 2),冷気耐性 -30% (ティア 2)
+32% to Fire Damage over Time Multiplier,火継続ダメージ倍率 +32%
-30% to Fire Resistance (Tier 2),火耐性 -30% (ティア 2)
+32% to Physical Damage over Time Multiplier,物理継続ダメージ倍率 +32%
Hits against you Overwhelm 12% of Physical Damage Reduction (Tier 2),プレイヤーに対するヒットは12%の物理ダメージ軽減を圧倒する (ティア 2)
+34 to maximum Energy Shield,最大エナジーシールド +34
25% reduced Energy Shield Recharge Rate (Tier 2),エナジーシールドリチャージレートが25%減少する (ティア 2)
25% reduced Mana Regeneration Rate (Tier 2),マナ自動回復レートが25%減少する (ティア 2)
+35 to Armour (Tier 2),アーマー +35 (ティア 2)
+35 to Evasion Rating (Tier 2),回避力 +35 (ティア 2)
+35 to maximum Life (Tier 2),最大ライフ +35 (ティア 2)
+350 to Accuracy Rating (Tier 3),命中力 +350 (ティア 3)
+36% to Cold Resistance,冷気耐性 +36%
-20% to Lightning Resistance (Tier 2),雷耐性 -20% (ティア 2)
+36% to Fire Resistance,火耐性 +36%
-20% to Cold Resistance (Tier 2),冷気耐性 -20% (ティア 2)
+4 to AilmentThreshold per Dexterity,器用さごとに状態異常閾値に+4
+4% Chance to Block (Tier 2),ブロック率 +4% (ティア 2)
+4% chance to Suppress Spell Damage,スペルダメージ抑制確率 +4%
+30 to Evasion Rating (Tier 2),回避力 +30 (ティア 2)
+40 to Evasion Rating (Tier 3),回避力 +40 (ティア 3)
+4% to Critical Strike Chance,クリティカル率 +4%
Your Critical Strikes do not deal extra Damage (Tier 1),プレイヤーのクリティカルストライクは追加ダメージを与えない (ティア 1)
+4% to maximum Chaos Resistance,混沌耐性の最大値 +4%
-1% to all maximum Elemental Resistances (Tier 2),全ての元素耐性の最大値 -1% (ティア 2)
+4% to maximum Cold Resistance,冷気耐性の最大値 +4%
-2% to maximum Lightning Resistance (Tier 2),雷耐性の最大値 -2% (ティア 2)
+4% to maximum Fire Resistance,火耐性の最大値 +4%
-2% to maximum Cold Resistance (Tier 2),冷気耐性の最大値 -2% (ティア 2)
+40 to Armour,アーマー +40
+2% Chance to Block (Tier 3),ブロック率 +2% (ティア 3)
+40 to maximum Energy Shield,最大エナジーシールド +40
25% reduced Energy Shield Recharge Rate (Tier 3),エナジーシールドリチャージレートが25%減少する (ティア 3)
25% reduced Mana Regeneration Rate (Tier 3),マナ自動回復レートが25%減少する (ティア 3)
+40 to maximum Life (Tier 3),最大ライフ +40 (ティア 3)
+40% to Critical Strike Multiplier for Spell Damage,スペルダメージのクリティカルダメージ倍率 +40%
-2% to Spell Critical Strike Chance (Tier 1),スペルクリティカル率 -2% (ティア 1)
+40% to Maximum Effect of Shock,感電効果の最大値 +40%
+42% to Cold Resistance,冷気耐性 +42%
-20% to Lightning Resistance (Tier 3),雷耐性 -20% (ティア 3)
+42% to Fire Resistance,火耐性 +42%
-20% to Cold Resistance (Tier 3),冷気耐性 -20% (ティア 3)
+45 to maximum Life (Tier 4),最大ライフ +45 (ティア 4)
+5 to any Attributes,任意の能力値 +5
+5 to maximum Energy Shield (Tier 1),最大エナジーシールド +5 (ティア 1)
+5% Chance to Block (Tier 3),ブロック率 +5% (ティア 3)
+5% to Critical Strike Chance,クリティカル率 +5%
Your Critical Strikes do not deal extra Damage (Tier 2),プレイヤーのクリティカルストライクは追加ダメージを与えない (ティア 2)
+5% to Physical Damage over Time Multiplier while wielding an Axe or Sword,斧または剣装備中の物理継続ダメージ倍率 +5%
+5% to Physical Damage over Time Multiplier while wielding an Axe or Swords,斧または剣装備中の物理継続ダメージ倍率 +5%
+5% to Physical Damage over Time Multiplier while wielding an Axes or Sword,斧または剣装備中の物理継続ダメージ倍率 +5%
+5% to Physical Damage over Time Multiplier while wielding an Axes or Swords,斧または剣装備中の物理継続ダメージ倍率 +5%
+5% to Physical DamageOverTime Multiplier while wielding an Axe or Sword,斧または剣装備中の物理継続ダメージ倍率 +5%
+5% to Physical DamageOverTime Multiplier while wielding an Axe or Swords,斧または剣装備中の物理継続ダメージ倍率 +5%
+5% to Physical DamageOverTime Multiplier while wielding an Axes or Sword,斧または剣装備中の物理継続ダメージ倍率 +5%
+5% to Physical DamageOverTime Multiplier while wielding an Axes or Swords,斧または剣装備中の物理継続ダメージ倍率 +5%
+5% to PhysicalDamage over Time Multiplier while wielding an Axe or Sword,斧または剣装備中の物理継続ダメージ倍率 +5%
+5% to PhysicalDamage over Time Multiplier while wielding an Axe or Swords,斧または剣装備中の物理継続ダメージ倍率 +5%
+5% to PhysicalDamage over Time Multiplier while wielding an Axes or Sword,斧または剣装備中の物理継続ダメージ倍率 +5%
+5% to PhysicalDamage over Time Multiplier while wielding an Axes or Swords,斧または剣装備中の物理継続ダメージ倍率 +5%
+5% to PhysicalDamageOverTime Multiplier while wielding an Axe or Sword,斧または剣装備中の物理継続ダメージ倍率 +5%
+5% to PhysicalDamageOverTime Multiplier while wielding an Axe or Swords,斧または剣装備中の物理継続ダメージ倍率 +5%
+5% to PhysicalDamageOverTime Multiplier while wielding an Axes or Sword,斧または剣装備中の物理継続ダメージ倍率 +5%
+5% to PhysicalDamageOverTime Multiplier while wielding an Axes or Swords,斧または剣装備中の物理継続ダメージ倍率 +5%
+50 to Armour (Tier 3),アーマー +50 (ティア 3)
+50 to Evasion Rating (Tier 3),回避力 +50 (ティア 3)
+50 to maximum Life (Tier 5),最大ライフ +50 (ティア 5)
+50% to Critical Strike Multiplier for Spell Damage,スペルダメージのクリティカルダメージ倍率 +50%
-2% to Spell Critical Strike Chance (Tier 2),スペルクリティカル率 -2% (ティア 2)
+6% to Critical Strike Chance,クリティカル率 +6%
Your Critical Strikes do not deal extra Damage (Tier 3),プレイヤーのクリティカルストライクは追加ダメージを与えない (ティア 3)
+6% to Damage over Time Multiplier for Bleeding you inflict on Poisoned Enemies,毒状態の敵に付与した出血の継続ダメージ倍率 +6%
+6% to Damage over Time Multiplier for Bleeding you inflict on Poisoned Enemy,毒状態の敵に付与した出血の継続ダメージ倍率 +6%
+6% to Damage over Time Multiplier for Poison you inflict on Bleeding Enemies,出血状態の敵に付与した毒の継続ダメージ倍率 +6%
+6% to Damage over Time Multiplier for Poison you inflict on Bleeding Enemy,出血状態の敵に付与した毒の継続ダメージ倍率 +6%
+6% to DamageOverTime Multiplier for Bleeding you inflict on Poisoned Enemies,毒状態の敵に付与した出血の継続ダメージ倍率 +6%
