source,translation
{0}% to Quality of Socketed Chaos Gems,ソケットされた混沌ジェムの品質 {0}%
{0}% to Quality of Socketed Cold Gems,ソケットされた冷気ジェムの品質 {0}%
{0}% to Quality of Socketed Dexterity Gems,ソケットされた器用さジェムの品質 {0}%
{0} to Level of Socketed Elemental Gems,ソケットされた元素ジェムのレベル {0}
{0}% to Quality of Socketed Fire Gems,ソケットされた火ジェムの品質 {0}%
{0}% to Quality of Socketed Intelligence Gems,ソケットされた知性ジェムの品質 {0}%
{0}% to Quality of Socketed Lightning Gems,ソケットされた雷ジェムの品質 {0}%
{0}% to Quality of Socketed Melee Gems,ソケットされた近接ジェムの品質 {0}%
{0}% to Quality of Socketed Minion Gems,ソケットされたミニオンジェムの品質 {0}%
{0}% to Quality of Socketed Projectile Gems,ソケットされた投射物ジェムの品質 {0}%
{0}% to Quality of Socketed Strength Gems,ソケットされた筋力ジェムの品質 {0}%
{0}% increased effect of Socketed Runes,ソケットされているルーンの効果が{0}%増加する
{0}% reduced effect of Socketed Runes,ソケットされているルーンの効果が{0}%減少する
{0}% increased Effect of Socketed Abyss Jewels,ソケットされたアビスジュエルの効果が{0}%増加する
{0}% reduced Effect of Socketed Abyss Jewels,ソケットされたアビスジュエルの効果が{0}%減少する
{0}% increased effect of Socketed Augment Items,ソケットされているアイテムの効果が{0}%増加する
{0}% reduced effect of Socketed Augment Items,ソケットされているアイテムの効果が{0}%減少する
{0}% increased effect of Socketed Soul Cores,ソケットされたソウルコアの効果が{0}%増加する
{0}% reduced effect of Socketed Soul Cores,ソケットされたソウルコアの効果が{0}%減少する
Socketed Support Gems can also Support Skills from Equipped Body Armour,ソケットされたサポートジェムは鎧によるスキルもサポートすることもできる
Socketed Support Gems can also Support Skills from your Main Hand,ソケットされたサポートジェムはメインハンドのスキルもサポートすることもできる
Socketed Gems are Supported by Level {0} Increased Area of Effect,ソケットされたジェムはレベル{0}効果範囲増加によりサポートされる
Socketed Gems are Supported by Level {0} Arcane Surge,ソケットされたジェムはレベル{0}アーケインサージによりサポートされる
Socketed Gems are Supported by Level {0} Archmage,ソケットされたジェムはレベル{0}アーチメイジによりサポートされる
Socketed Gems are Supported by Level {0} Divine Blessing,ソケットされたジェムはレベル{0}ディバインブレッシングによりサポートされる
Socketed Gems are Supported by Level {0} Barrage,ソケットされたジェムはレベル{0}連射によりサポートされる
Socketed Gems are Supported by Level {0} Behead,ソケットされたジェムはレベル{0}斬首によりサポートされる
Socketed Gems are Supported by Level {0} Bloodlust,ソケットされたジェムはレベル{0}渇血によりサポートされる
Socketed Gems are Supported by Level {0} Bloodthirst,ソケットされたジェムはレベル{0}飢血によりサポートされる
Socketed Gems are Supported by Level {0} Brutality,ソケットされたジェムはレベル{0}ブルータリティによりサポートされる
Socketed Gems are Supported by Level {0} Cast when Damage Taken,ソケットされたジェムはレベル{0}被ダメージ時キャストによりサポートされる
Socketed Gems are Supported by Level {0} Cast On Melee Kill,ソケットされたジェムはレベル{0}近接キル時キャストによりサポートされる
Socketed Gems are Supported by Level {0} Cast While Channelling,ソケットされたジェムはレベル{0}チャネリング時キャストによりサポートされる
Socketed Gems are Supported by Level {0} Chain,ソケットされたジェムはレベル{0}連鎖によりサポートされる
Socketed Gems are Supported by Level {0} Chance To Bleed,ソケットされたジェムはレベル{0}出血付与によりサポートされる
Socketed Gems are Supported by Level {0} Combustion,ソケットされたジェムはレベル{0}燃焼促進によりサポートされる
Socketed Gems are Supported by Level {0} Charged Mines,ソケットされたジェムはレベル{0}チャージドマインによりサポートされる
Socketed Gems are Supported by Level {0} Close Combat,ソケットされたジェムはレベル{0}近距離戦闘によりサポートされる
Socketed Gems are Supported by Level {0} Culling Strike,ソケットされたジェムはレベル{0}カリングストライクによりサポートされる
Socketed Gems are Supported by Level {0} Hextouch,ソケットされたジェムはレベル{0}ヒット時呪術によりサポートされる
Socketed Gems are Supported by Level {0} Cursed Ground,ソケットされたジェムはレベル{0}呪い領域によりサポートされる
Socketed Gems are Supported by Level {0} Deadly Ailments,ソケットされたジェムはレベル{0}状態異常特化によりサポートされる
Socketed Gems are Supported by Level {0} Predator,ソケットされたジェムはレベル{0}捕食者によりサポートされる
Socketed Gems are Supported by Level {0} Decay,ソケットされたジェムはレベル{0}腐敗によりサポートされる
Socketed Gems are Supported by Level {0} Earthbreaker,ソケットされたスラムジェムはレベル{0} 地砕きによりサポートされる
Socketed Gems are Supported by Level {0} Efficacy,ソケットされたジェムはレベル{0}効果増大によりサポートされる
Socketed Gems are Supported by Level {0} Elemental Focus,ソケットされたジェムはレベル{0}元素集束によりサポートされる
Socketed Gems are Supported by Level {0} Elemental Penetration,ソケットされたジェムはレベル{0}元素耐性貫通によりサポートされる
Socketed Gems are Supported by Level {0} Empower,ソケットされたジェムはレベル{0}強化によりサポートされる
Socketed Gems are Supported by Level {0} Enhance,ソケットされたジェムはレベル{0}改質によりサポートされる
Socketed Gems are Supported by Level {0} Enlighten,ソケットされたジェムはレベル{0}啓発によりサポートされる
Socketed Gems are Supported by Level {0} Eternal Blessing,ソケットされたジェムはレベル{0}エターナルブレッシングによりサポートされる
Socketed Gems are Supported by Level {0} Feeding Frenzy,ソケットされたジェムはレベル{0}暴食によりサポートされる
Socketed Gems are Supported by Level {0} Fire Penetration,ソケットされたジェムはレベル{0}火耐性貫通によりサポートされる
Socketed Gems are Supported by Level {0} Fist of War,ソケットされたジェムはレベル{0}フィストオブウォーによりサポートされる
Socketed Gems are Supported by Level {0} Focused Ballista,ソケットされたジェムはレベル{0}フォーカスバリスタによりサポートされる
Socketed Gems are Supported by Level {0} Cruelty,ソケットされたジェムはレベル{0}クルエルティによりサポートされる
Socketed Gems are Supported by Level {0} Charged Traps,ソケットされたジェムはレベル{0}チャージドトラップによりサポートされる
Socketed Gems are Supported by Level {0} Greater Multiple Projectiles,ソケットされたジェムはレベル{0}投射物追加（大）によりサポートされる
Socketed Gems are Supported by Level {0} Greater Spell Echo,ソケットされたジェムはレベル{0}グレータースペルエコーによりサポートされる
Socketed Gems are Supported by Level {0} Greater Volley,ソケットされたジェムはレベル{0}斉射（大）によりサポートされる
Socketed Gems are Supported by Level {0} Hex Bloom,ソケットされたジェムはレベル{0}呪術開花によりサポートされる
Socketed Gems are Supported by Level {0} Ignite Proliferation,ソケットされたジェムはレベル{0}発火拡散によりサポートされる
Socketed Gems are Supported by Level {0} Immolate,ソケットされたジェムはレベル{0}火刑によりサポートされる
Socketed Gems are Supported by Level {0} Impale,ソケットされたジェムはレベル{0}串刺しによりサポートされる
